ds,y,SMA,RSI,MACD,MOM,,Not Adjusted
1/18/13,50.712086,512.7706,39.5299,-10.4163,-38.449,,
1/17/13,50.983906,516.6155,44.5338,-10.1349,-37.57,,
1/16/13,51.32975,520.3725,34.6404,-9.9071,-59.18,,
1/15/13,49.284035,526.2905,35.9899,-9.5203,-12.23,,
1/14/13,50.889572,527.5135,37.566,-9.3471,-7.61,,
1/11/13,52.770996,528.2745,44.9817,-9.4709,7.46,,
1/10/13,53.096573,527.5285,48.5353,-9.9803,9.55,,
1/9/13,52.446426,526.5735,45.4259,-10.6308,2.15,,
1/8/13,53.279137,526.3585,48.3413,-11.2958,16.74,,
1/7/13,53.136124,524.6845,44.923,-12.1211,-8,,
1/4/13,53.450539,525.4845,51.2592,-13.0035,5.495,,
1/3/13,54.982059,524.935,56.4894,-14.1307,22.88,,
1/2/13,55.684914,522.647,59.4609,-15.2205,44.89,,
12/31/12,53.974899,518.158,38.1052,-15.9332,-4.22,,
12/28/12,51.684753,518.58,37.9421,-15.8886,-20.86,,
12/27/12,52.23954,520.666,39.2012,-15.7996,-34.23,,
12/26/12,52.030602,524.089,41.272,-15.7108,-20.77,,
12/24/12,52.757809,526.166,41.763,-15.6047,-4.65,,
12/21/12,52.672615,526.631,37.8812,-15.3978,-40.93,,
12/20/12,52.916035,530.724,43.7151,-15.07,1.06,,
12/19/12,53.38055,530.618,44.2292,-14.8333,-37.44,,
12/18/12,54.15036,534.362,41.5043,-14.37,-56.8,,
12/17/12,52.621895,540.042,34.3323,-13.6009,-84.72,,
12/14/12,51.705029,548.514,35.7615,-12.6247,-72.04,,
12/13/12,53.723362,555.718,39.9825,-11.8587,-59.065,,
12/12/12,54.667633,561.6245,44.806,-11.3895,-29.5,,
12/11/12,54.910034,564.5745,41.7623,-11.059,-49.78,,
12/10/12,53.736553,569.5525,35.8876,-10.5957,-50.9,,
12/7/12,54.084431,574.6425,43.4772,-10.2031,-13.77,,
12/6/12,55.503361,576.0195,32.3948,-10.3708,-35.31,,
12/5/12,54.646328,579.5505,45.5212,-10.7323,-3,,
12/4/12,58.405106,579.8505,51.5884,-12.0333,41.0903,,
12/3/12,59.453831,575.7415,57.9824,-13.746,68.45,,
11/30/12,59.361523,568.8965,55.0818,-15.6879,49.26,,
11/29/12,59.775341,563.9705,56.8451,-17.5814,44.715,,
11/28/12,59.124195,559.499,51.5714,-19.4711,38.36,,
11/27/12,59.310825,555.663,57.5788,-21.1734,35.4,,
11/26/12,59.792591,552.123,51.9832,-22.8347,35.48,,
11/23/12,57.963913,548.575,48.038,-24.0558,6.54,,
11/21/12,56.969948,547.921,46.7202,-24.9032,-9.585,,
11/20/12,56.889816,548.8795,49.6958,-25.3931,-18.32,,
11/19/12,57.3787,550.7115,34.3737,-25.4365,-42.8053,,
11/16/12,53.519505,554.992,24.0198,-24.6614,-70.69,,
11/15/12,53.310574,562.061,27.0762,-23.5318,-60.69,,
11/14/12,54.452606,568.13,29.2408,-22.4155,-49.38,,
11/13/12,55.063194,573.068,24.765,-21.1858,-70.52,,
11/12/12,55.056068,580.12,28.5197,-19.7563,-65.85,,
11/9/12,55.485111,586.705,18.5007,-18.3725,-81.02,,
11/8/12,54.540844,594.807,22.7193,-16.8614,-70.37,,
11/7/12,56.594681,601.844,26.2375,-15.6898,-38.585,,
11/6/12,57.233658,605.7025,31.7276,-14.7046,-40.82,,
11/5/12,57.407455,609.7845,26.0215,-13.8202,-56.075,,
11/2/12,56.639568,615.392,30.2092,-12.8068,-52.98,,
11/1/12,58.577957,620.69,31.0561,-11.8935,-37.12,,
10/31/12,58.458187,624.402,28.4689,-10.9477,-37.47,,
10/26/12,59.310501,628.149,33.3799,-10.0133,-20.13,,
10/25/12,59.854515,630.162,37.6233,-9.3001,-26.5,,
10/24/12,60.570362,632.812,38.2191,-8.6653,-18.3,,
10/23/12,60.229618,634.642,42.2126,-7.9735,-7.65,,
10/22/12,62.25935,635.407,29.2885,-7.2435,-34.46,,
10/19/12,59.88398,638.853,36.6944,-6.2994,-34.15,,
10/18/12,62.122841,642.268,40.9682,-5.5917,-31.66,,
10/17/12,63.298244,645.434,46.2347,-4.8693,-15.99,,
10/16/12,63.806908,647.033,35.3254,-3.9866,-26.47,,
10/15/12,62.331036,649.68,32.6056,-2.7036,-39.15,,
10/12/12,61.835125,653.595,30.1383,-1.2481,-49.19,,
10/11/12,61.677029,658.514,37.6753,0.2749,-17.79,,
10/10/12,62.934929,660.293,31.5251,1.7028,-29,,
10/9/12,62.438057,663.193,30.5303,3.2916,-49.61,,
10/8/12,62.665882,668.154,33.8746,4.8384,-39.98,,
10/5/12,64.081856,672.152,43.3986,6.173,-37.21,,
10/4/12,65.477219,675.873,47.3559,7.2847,-27.91,,
10/3/12,65.933838,678.664,42.3598,8.4363,-35.4,,
10/2/12,64.938141,682.204,39.91,9.7358,-38.07,,
10/1/12,64.749588,686.011,45.431,11.0308,-27.85,,
9/28/12,65.506691,688.796,50.0977,12.1678,-11.205,,
9/27/12,66.90303,689.9165,38.8162,13.2446,-13.08,,
9/26/12,65.318153,691.2245,41.4091,14.3641,1.89,,
9/25/12,66.139069,691.0355,56.24,15.138,23.15,,
9/24/12,67.83297,688.7205,55.2044,15.4613,6.41,,
9/21/12,68.746178,688.0795,72.3114,15.5908,24.36,,
9/20/12,68.609673,685.6435,70.5975,15.4207,25.99,,
9/19/12,68.943565,683.0445,71.9543,15.2393,24.69,,
9/18/12,68.924919,680.5755,71.7857,15.0284,34.12,,
9/17/12,68.715752,677.1635,71.5712,14.8716,32.1,,
9/14/12,67.881065,673.9535,67.6471,14.8591,19.315,,
9/13/12,67.066055,672.022,61.1886,15.1185,2.12,,
9/12/12,65.770851,671.81,54.3296,15.6049,-8.1273,,
9/11/12,64.867432,672.6227,53.0957,16.1475,-14.88,,
9/10/12,65.078552,674.1107,67.584,16.5232,20.94,,
9/7/12,66.81662,672.0167,66.2887,16.6156,11.94,,
9/6/12,66.40715,670.8227,63.6292,16.699,18.75,,
9/5/12,65.814034,668.9477,65.9315,16.7603,4.75,,
9/4/12,66.279495,668.4727,60.7004,16.7178,15.75,,
8/31/12,65.324036,666.8977,62.0018,16.6351,27.25,,
8/30/12,65.189522,664.1727,64.8486,16.3064,39.43,,
8/29/12,66.132187,660.2297,68.7098,15.7111,43.95,,
8/28/12,66.262794,655.8347,68.6103,14.8858,43.1073,,
8/27/12,66.349197,651.524,72.4203,13.9371,56.6,,
8/24/12,65.125679,645.864,65.344,12.9181,40.8,,
8/23/12,65.067757,641.784,70.5976,12.0504,48.26,,
8/22/12,65.680504,636.958,66.2753,11.0222,35.03,,
8/21/12,64.422607,633.455,81.3807,10.0359,48.05,,
8/20/12,65.315208,628.65,74.829,8.9414,32.72,,
8/17/12,63.64193,625.378,70.3056,8.2198,26.37,,
8/16/12,62.486168,622.741,65.3902,7.6563,28.37,,
8/15/12,61.945103,619.904,65.4901,7.1671,15.395,,
8/14/12,62.029552,618.3645,66.0654,6.6416,28.64,,
8/13/12,61.863621,615.5005,61.5419,6.1306,32.47,,
8/10/12,61.048584,612.2535,58.8151,5.7239,43.7,,
8/9/12,60.953327,607.8835,58.3264,5.3242,38.09,,
8/8/12,59.04636,604.0745,59.4635,4.8707,44.93,,
8/7/12,59.146397,599.5815,61.8452,4.3669,15.39,,
8/6/12,59.302589,598.0425,59.4768,3.8817,22.89,,
8/3/12,58.650085,595.7535,57.9063,3.5689,0.6,,
8/2/12,57.896606,595.6935,53.0815,3.4317,-8.44,,
8/1/12,57.803249,596.5375,60.6582,3.5062,9.315,,
7/31/12,58.179504,595.606,55.057,3.6498,-7.56,,
7/30/12,56.681118,596.362,48.6692,4.2372,-14.2,,
7/27/12,55.740913,597.782,38.5017,5.174,-27.94,,
7/26/12,54.761684,600.576,40.6661,6.2919,-20.48,,
7/25/12,54.770252,602.624,37.1162,7.2193,-31.66,,
7/24/12,57.24218,605.79,55.7682,7.9088,-10.59,,
7/23/12,57.519382,606.849,46.1685,8.0525,-10.9,,
7/20/12,57.564159,607.939,64.1542,8.1802,5.94,,
7/19/12,58.518635,607.345,62.9335,7.9703,10.72,,
7/18/12,57.750851,606.273,59.6162,7.7436,11.71,,
7/17/12,57.815643,605.102,64.2506,7.4933,26.06,,
7/16/12,57.812782,602.496,60.5219,7.1351,27.12,,
7/13/12,57.627979,599.784,59.0507,6.7689,31.28,,
7/12/12,57.049767,596.656,57.2606,6.3021,25.24,,
7/11/12,57.576534,594.132,62.6049,5.6833,34.79,,
7/10/12,57.936607,590.653,75.3628,4.8278,40.67,,
7/9/12,58.477688,586.586,69.3531,3.8363,26.26,,
7/6/12,57.714661,583.96,71.573,3.03,21.65,,
7/5/12,58.101398,581.795,68.2347,2.2782,12.35,,
7/3/12,57.098343,580.56,65.0187,1.7326,11.48,,
7/2/12,56.442024,579.412,58.2152,1.4039,13.77,,
6/29/12,55.630413,578.035,52.7289,1.3103,7,,
6/28/12,54.206326,577.335,46.8179,1.3464,0.43,,
6/27/12,54.725468,577.292,49.7641,1.4199,0.48,,
6/26/12,54.490189,577.244,46.4197,1.3907,-3.13,,
6/25/12,54.370174,577.557,51.4327,1.29,-10.42,,
6/22/12,55.449432,578.599,52.9321,0.9952,7.44,,
6/21/12,55.027439,577.855,58.5863,0.5721,8.15,,
6/20/12,55.796169,577.04,61.1298,0.0276,20.44,,
6/19/12,55.95525,574.996,58.3005,-0.5,22.13,,
6/18/12,55.799973,572.783,49.7942,-0.886,9.46,,
6/15/12,54.690224,571.837,49.8237,-1.1379,1.84,,
6/14/12,54.44257,571.653,49.9831,-1.4749,-9.5,,
6/13/12,54.502571,572.603,52.0309,-1.9224,5.32,,
6/12/12,54.883614,572.071,51.9985,-2.5081,3.56,,
6/11/12,54.408268,571.715,60.0619,-3.1888,23.13,,
6/8/12,55.279873,569.402,51.9013,-3.9749,-4.27,,
6/7/12,54.460667,569.829,55.5042,-4.5372,19.79,,
6/6/12,54.43589,567.85,50.3101,-5.1204,-1.78,,
6/5/12,53.613831,568.028,46.4703,-5.5598,26.77,,
6/4/12,53.752899,565.351,46.585,-5.994,27.54,,
6/1/12,53.438534,562.597,50.3047,-6.5692,23.85,,
5/31/12,55.033165,560.212,56.4359,-7.3372,26.69,,
5/30/12,55.170326,557.543,51.0893,-8.1775,7.75,,
5/29/12,54.513062,556.768,51.9344,-8.7948,8.33,,
5/25/12,53.562382,555.935,49.1231,-9.3282,-0.41,,
5/24/12,53.851009,555.976,54.2258,-9.6717,1.29,,
5/23/12,54.350174,555.847,46.005,-9.8781,-6.2,,
5/22/12,53.055626,556.467,51.4612,-9.5967,-0.03,,
5/21/12,53.466179,556.47,29.6054,-9.0638,-27,,
5/18/12,50.52272,559.17,29.1632,-7.9026,-43.12,,
5/17/12,50.497944,563.482,33.0966,-6.7612,-45.19,,
5/16/12,52.018246,568.001,36.5094,-5.7892,-26.19,,
5/15/12,52.693634,570.62,39.6227,-4.9047,-23.45,,
5/14/12,53.174683,572.965,40.0883,-4.0321,-35.23,,
5/11/12,53.983425,576.488,41.0299,-3.0811,-40.07,,
5/10/12,54.34634,580.495,44.7601,-2.0707,-39.69,,
5/9/12,54.218697,584.464,39.101,-0.9993,-51.935,,
5/8/12,54.12344,589.6575,41.1516,0.3161,6.97,,
5/7/12,54.247292,588.9605,37.0701,1.6303,-9.11,,
5/4/12,53.844349,589.8715,42.1423,2.9833,-14.3,,
5/3/12,55.422768,591.3015,47.1429,4.0854,-9.72,,
5/2/12,55.819035,592.2735,42.4436,5.1024,-33.48,,
5/1/12,55.452282,595.6215,44.0443,6.2551,5.96,,
4/30/12,55.628525,595.0255,48.6117,7.2852,-12.26,,
4/27/12,57.440311,596.2515,51.3105,8.175,-19.04,,
4/26/12,57.888039,598.1555,54.774,9.1214,-10.73,,
4/25/12,58.107124,599.2285,55.2721,10.2937,-20.565,,
4/24/12,53.370911,601.285,34.4179,11.9956,-77.32,,
4/23/12,54.458748,609.017,36.7442,14.4724,-55.52,,
4/20/12,54.580685,614.569,43.6355,16.6723,-35.6,,
4/19/12,55.958122,618.129,47.0129,18.5027,-24.13,,
4/18/12,57.948994,620.542,52.6096,20.1797,-13.58,,
4/17/12,58.078533,621.9,34.5409,21.764,-22.89,,
4/16/12,55.261787,624.189,49.8452,23.485,1.29,,
4/13/12,57.65274,624.06,60.7895,24.4739,11.33,,
4/12/12,59.323555,622.927,61.5601,25.0897,6.62,,
4/11/12,59.650284,622.265,71.8798,25.5054,30.02,,
4/10/12,59.86367,619.263,75.6825,25.6808,40.14,,
4/9/12,60.605724,615.249,70.4828,25.8361,25.64,,
4/5/12,60.362816,612.685,71.3283,26.1347,29.2,,
4/4/12,59.470268,609.765,70.3375,26.3795,21.61,,
4/3/12,59.947506,607.604,72.88,26.6348,27.79,,
4/2/12,58.929195,604.825,62.2868,26.9144,3.46,,
3/30/12,57.111679,604.479,68.8852,27.3814,24.05,,
3/29/12,58.093777,602.074,72.9013,27.5578,13.17,,
3/28/12,58.832985,600.757,78.6657,27.5321,40.33,,
3/27/12,58.533867,596.724,74.7512,27.3883,48.64,,
3/26/12,57.819431,591.86,72.3607,27.3108,50.808,,
3/23/12,56.778282,586.7792,73.0425,27.1346,56.28,,
3/22/12,57.091686,581.1512,72.1274,26.7524,63.09,,
3/21/12,57.392685,574.8422,76.3994,26.1899,65.94,,
3/20/12,57.722279,568.2482,75.5507,25.4152,75.85,,
3/19/12,57.259331,560.6632,75.2682,24.5881,52.95,,
3/16/12,55.779972,555.3682,71.7505,23.7568,40.48,,
3/15/12,55.779045,551.3202,83.3956,23.0488,51.44,,
3/14/12,56.161953,546.1762,78.9418,22.3356,36.49,,
3/13/12,54.115833,542.5272,72.6639,22.1366,29.58,,
3/12/12,52.582176,539.5692,69.2177,22.307,27.672,,
3/9/12,51.931568,536.802,67.1387,22.611,24.54,,
3/8/12,51.628654,534.348,62.6039,22.966,20.15,,
3/7/12,50.552238,532.333,64.376,23.3335,23.72,,
3/6/12,50.511272,529.961,57.6584,23.5311,16.78,,
3/5/12,50.787521,528.283,80.1974,23.58,42.31,,
3/2/12,51.932507,524.052,79.8122,23.1385,52.74,,
3/1/12,51.864895,518.778,84.7532,22.5912,33.91,,
2/29/12,51.67152,515.387,83.1767,21.9749,36.9,,
2/28/12,51.001869,511.697,79.1926,21.4824,28.43,,
2/27/12,50.08263,508.854,76.7718,21.1401,30.35,,
2/24/12,49.763515,505.819,76.1561,20.798,38.91,,
2/23/12,49.190063,501.928,74.2333,20.3926,44.04,,
2/22/12,48.870945,497.524,73.6899,19.9538,47.83,,
2/21/12,49.043362,492.741,71.3831,19.4422,48.5,,
2/17/12,47.83073,487.891,69.9408,18.8924,45.81,,
2/16/12,47.839321,483.31,65.06,18.2407,35.6,,
2/15/12,47.40683,479.75,91.1816,17.4536,55.85,,
2/14/12,48.529926,474.165,89.5958,16.287,49.07,,
2/13/12,47.876461,469.258,88.6108,15.2556,53.82,,
2/10/12,47.001984,463.876,86.7207,14.3407,46.62,,
2/9/12,46.978184,459.214,83.8496,13.6133,32.4,,
2/8/12,45.407379,455.974,79.9191,13.0799,16.06,,
2/7/12,44.659607,454.368,77.3844,12.6902,40.1499,,
2/6/12,44.196655,450.353,73.4354,12.3491,35.71,,
2/3/12,43.787991,446.782,72.7625,12.0265,29.81,,
2/2/12,43.353626,443.801,71.9331,11.6303,25.75,,
2/1/12,43.455555,441.226,75.6503,11.1661,31.45,,
1/31/12,43.483173,438.081,74.3079,10.6389,31.39,,
1/30/12,43.152634,434.942,68.9014,10.1599,26.01,,
1/27/12,42.606808,432.341,68.0627,9.7646,22.06,,
1/26/12,42.354374,430.135,73.2821,9.3214,25.68,,
1/25/12,42.547745,427.567,81.8231,8.8395,28.5299,,
1/24/12,40.047241,424.714,63.191,8.4725,-0.4,,
1/23/12,40.714039,424.754,60.1457,8.5061,2.9,,
1/20/12,40.03677,424.464,70.5674,8.4603,12.54,,
1/19/12,40.746429,423.21,77.2125,8.2607,20.15,,
1/18/12,40.875977,421.195,74.6345,7.9857,17.56,,
1/17/12,40.455898,419.439,72.184,7.7112,20.69,,
1/13/12,39.990093,417.37,67.5895,7.4085,16.3,,
1/12/12,40.140579,415.74,73.8869,7.0436,15.39,,
1/11/12,40.251083,414.201,74.8601,6.5226,19.58,,
1/10/12,40.316807,412.243,82.7851,5.8874,26.2201,,
1/9/12,40.17297,409.621,82.5744,5.1569,28.5001,,
1/6/12,40.236809,406.771,79.4028,4.4392,23.08,,
1/5/12,39.820515,404.463,76.1113,3.8101,27.19,,
1/4/12,39.383293,401.744,71.9712,3.2455,27.53,,
1/3/12,39.172771,398.991,71.4311,2.7219,29.04,,
12/30/11,38.579315,396.087,65.5692,2.1936,20.18,,
12/29/11,38.590744,394.069,65.45,1.6965,16.7,,
12/28/11,38.354515,392.399,72.627,1.1487,13.89,,
12/27/11,38.725071,391.01,69.3412,0.5693,11.42,,
12/23/11,38.420235,389.868,66.0402,0.0809,6.84,,
12/22/11,37.964897,389.184,63.2294,-0.3158,5.55,,
12/21/11,37.764866,388.629,62.911,-0.6196,6.76,,
12/20/11,37.717236,387.953,52.1749,-0.8192,-4.75,,
12/19/11,36.40839,388.428,43.4472,-0.8463,-11.02,,
12/16/11,36.29504,389.53,39.4826,-0.8261,-9.47,,
12/15/11,36.096909,390.477,43.3308,-0.8697,0.79,,
12/14/11,36.215984,390.398,48.1203,-1.0684,5.41,,
12/13/11,37.037094,389.857,59.114,-1.4253,17.16,,
12/12/11,37.325726,388.141,57.2732,-1.9229,19.33,,
12/9/11,37.495293,386.208,59.4068,-2.4482,24.43,,
12/8/11,37.213318,383.765,57.7102,-3.0144,16.94,,
12/7/11,37.06377,382.071,55.9096,-3.5776,18.91,,
12/6/11,37.240955,380.18,59.7992,-4.1355,22.11,,
12/5/11,37.43718,377.969,61.256,-4.6899,14.57,,
12/2/11,37.12188,376.512,57.8004,-5.1419,5.85,,
12/1/11,36.953278,375.927,49.7693,-5.3846,-6.71,,
11/30/11,36.407448,376.598,48.2494,-5.3852,0.49,,
11/29/11,35.550121,376.549,41.2772,-5.2043,-7.6801,,
11/28/11,35.828285,377.317,36.3336,-4.8007,-14.26,,
11/25/11,34.632797,378.743,30.395,-4.233,-28.61,,
11/23/11,34.958572,381.604,34.9403,-3.5573,-22.46,,
11/22/11,35.865421,383.85,29.503,-2.8813,-31.19,,
11/21/11,35.150993,386.969,28.5482,-2.1191,-29.51,,
11/18/11,35.715878,389.92,34.2922,-1.3826,-23.11,,
11/17/11,35.951168,392.231,38.4245,-0.7722,-15.09,,
11/16/11,36.652252,393.74,43.3174,-0.202,-10.84,,
11/15/11,37.038998,394.824,30.5567,0.3822,-16.61,,
11/14/11,36.12738,396.485,32.6887,1.0734,-18.8999,,
11/11/11,36.63797,398.375,35.1996,1.6636,-16.39,,
11/10/11,36.695129,400.014,45.9003,2.1166,-10.53,,
11/9/11,37.653419,401.067,45.815,2.3975,-4.79,,
11/8/11,38.696487,401.546,52.3017,2.6532,-2.82,,
11/7/11,38.077305,401.828,49.4758,2.8546,3.73,,
11/4/11,38.125885,401.455,52.0331,3.0954,3.93,,
11/3/11,38.395462,401.062,48.7012,3.331,-0.93,,
11/2/11,37.856323,401.155,49.7734,3.6036,-1.26,,
11/1/11,37.77058,401.281,47.0148,3.8493,-24.35,,
10/31/11,38.558365,403.716,51.8017,4.0705,-19.32,,
10/28/11,38.574558,405.648,52.3571,4.1801,-13.83,,
10/27/11,38.549782,407.031,56.6554,4.2445,2.58,,
10/26/11,38.160191,406.773,52.1594,4.2617,-5.58,,
10/25/11,37.890614,407.331,55.0572,4.3334,12.46,,
10/24/11,38.65266,406.085,48.0235,4.3541,17.09,,
10/21/11,37.423847,404.376,49.5373,4.3906,22.32,,
10/20/11,37.656269,402.144,50.9682,4.2397,26.67,,
10/19/11,37.971573,399.477,51.9273,3.8675,33.49,,
10/18/11,40.22155,396.128,69.7999,3.2371,47.19,,
10/17/11,40.007229,391.409,69.7908,2.2957,41.37,,
10/14/11,40.1987,387.272,67.6183,1.4683,29.71,,
10/13/11,38.906048,384.301,61.6239,0.8999,3.06,,
10/12/11,38.311642,383.995,63.7388,0.6724,7.15,,
10/11/11,38.130653,383.28,55.0495,0.7097,-16.16,,
10/10/11,37.037094,384.896,44.0335,1.2287,-20.77,,
10/7/11,35.226246,386.973,40.8288,2.0994,-24.5,,
10/6/11,35.947346,389.423,38.4823,3.12,-27.7,,
10/5/11,36.031178,392.193,33.1557,4.2175,-51.78,,
10/4/11,35.483452,397.371,36.6601,5.2951,-40.68,,
10/3/11,35.683491,401.439,39.9446,6.1268,-16.63,,
9/30/11,36.323627,403.102,44.0813,6.6866,-8.42,,
9/29/11,37.204762,403.944,55.4034,6.9359,10.49,,
9/28/11,37.818199,402.895,54.1649,6.8649,13.17,,
9/27/11,38.032539,401.578,61.7885,6.6908,26.59,,
9/26/11,38.404995,398.919,55.9994,6.3478,23.97,,
9/23/11,38.512638,396.522,56.3633,6.0057,16.35,,
9/22/11,38.276398,394.887,56.9582,5.4909,18.63,,
9/21/11,39.259457,393.024,74.522,4.7761,34.08,,
9/20/11,39.384239,389.616,72.7372,3.8412,47.88,,
9/19/11,39.210876,384.828,63.0534,3.1243,22.26,,
9/16/11,38.150658,382.602,62.0837,2.7174,9.72,,
9/15/11,37.432419,381.63,59.3829,2.3859,0.86,,
9/14/11,37.083771,381.544,56.3825,2.1752,-1.23,,
9/13/11,36.63797,381.667,52.9188,2.0789,-6.04,,
9/12/11,36.192162,382.271,48.1752,2.0689,4.72,,
9/9/11,35.957825,381.799,54.5369,2.0807,18.85,,
9/8/11,36.592243,379.914,53.4849,1.9747,8.93,,
9/7/11,36.572243,379.021,55.8889,1.9018,25.26,,
9/6/11,36.173107,376.495,42.4996,1.8562,2.86,,
9/2/11,35.631092,376.209,47.7891,1.9452,12.57,,
9/1/11,36.295986,374.952,57.4665,1.7853,14.98,,
8/31/11,36.657967,373.454,62.337,1.4362,8.26,,
8/30/11,37.149494,372.628,60.8796,1.1032,6.73,,
8/29/11,37.147594,371.955,60.8384,0.9497,8.55,,
8/26/11,36.538898,371.1,49.1368,1.0404,-6.9,,
8/25/11,35.599655,371.79,43.7179,1.5147,-5.44,,
8/24/11,35.834,372.334,50.3719,2.1324,2.32,,
8/23/11,35.588238,372.102,36.7774,2.7776,-1,,
8/22/11,33.953613,372.202,39.9237,3.6339,2.82,,
8/19/11,33.914555,371.92,37.2377,4.4304,-18.27,,
8/18/11,34.869034,373.747,43.7621,5.1853,-18.57,,
8/17/11,36.239788,375.604,55.2981,5.767,-8.67,,
8/16/11,36.243603,376.471,54.5556,6.2635,-16.13,,
8/15/11,36.522709,378.084,52.8698,6.8954,-18.15,,
8/12/11,35.911144,379.899,51.5343,7.6931,-9.57,,
8/11/11,35.597752,380.856,44.7098,8.6657,-21.1,,
8/10/11,34.644226,382.966,45.1877,9.824,-29.44,,
8/9/11,35.627281,385.91,35.4852,11.0213,-38.7,,
8/8/11,33.645931,389.78,35.7104,12.2322,-28.66,,
8/5/11,35.59013,392.646,49.233,13.1532,-7.88,,
8/4/11,35.947346,393.434,58.8237,13.5888,2.46,,
8/3/11,37.395267,393.188,60.686,13.7387,-5.14,,
8/2/11,37.046627,393.702,69.0433,13.698,19.65,,
8/1/11,37.793446,391.737,69.2105,13.4466,32.35,,
7/29/11,37.196175,388.502,62.9046,13.0995,26.47,,
7/28/11,37.32383,385.855,67.8106,12.6811,30.61,,
7/27/11,37.397175,382.794,80.5542,11.9733,42.26,,
7/26/11,38.427864,378.568,80.3354,11.0105,46.47,,
7/25/11,37.960136,373.921,76.4326,9.9933,34.01,,
7/22/11,37.464806,370.52,75.5124,8.9994,34.98,,
7/21/11,36.892319,367.022,74.9176,7.9164,32.28,,
7/20/11,36.855156,363.794,87.7591,6.7629,47.17,,
7/19/11,35.897812,359.077,82.3914,5.5874,35,,
7/18/11,35.607288,355.577,75.7532,4.733,29.48,,
7/15/11,34.761387,352.629,72.603,4.0215,26.47,,
7/14/11,34.080307,349.982,72.4821,3.2947,24.97,,
7/13/11,34.104115,347.485,70.5219,2.5106,24.68,,
7/12/11,33.697361,345.017,66.6978,1.7084,25.94,,
7/11/11,33.72118,342.423,71.591,0.8855,24.97,,
7/8/11,34.265106,339.926,69.4365,-0.0177,34.4,,
7/7/11,34.026009,336.486,71.6032,-0.8987,29.51,,
7/6/11,33.507801,333.535,67.7024,-1.747,32.27,,
7/5/11,33.285854,330.308,62.9358,-2.4417,25.645,,
7/1/11,32.698116,327.7435,56.0133,-2.985,6.96,,
6/30/11,31.975109,327.0475,54.662,-3.4018,7.8,,
6/29/11,31.819839,326.2675,56.3316,-3.7722,6.29,,
6/28/11,31.936058,325.6385,54.0802,-4.0817,3.65,,
6/27/11,31.629322,325.2735,47.9572,-4.2478,0.39,,
6/24/11,31.087305,325.2345,51.8375,-4.2469,0.82,,
6/23/11,31.552164,325.1525,36.673,-4.1494,-14.31,,
6/22/11,30.731043,326.5835,42.7325,-3.825,-6.62,,
6/21/11,30.987289,327.2455,28.1695,-3.4974,-21.49,,
6/20/11,30.036621,329.3945,28.6922,-3.0476,-27.485,,
6/17/11,30.507185,332.143,40.2902,-2.669,-14.19,,
6/16/11,30.973942,333.562,36.1154,-2.4295,-19.6,,
6/15/11,31.125412,335.522,39.5053,-2.1456,-19.12,,
6/14/11,31.667425,337.434,39.8003,-1.8767,-11.1,,
6/13/11,31.111126,338.544,34.9014,-1.5893,-7.6,,
6/10/11,31.044445,339.304,38.2534,-1.297,-5.42,,
6/9/11,31.576935,339.846,41.1179,-1.0984,-0.18,,
6/8/11,31.648376,339.864,38.875,-0.9852,-3.72,,
6/7/11,31.629322,340.236,45.6826,-0.9532,8.2,,
6/6/11,32.200867,339.416,54.6775,-1.0944,5.28,,
6/3/11,32.715263,338.888,52.5864,-1.3407,1.1,,
6/2/11,32.968647,338.778,57.3492,-1.5685,10.03,,
6/1/11,32.912437,337.775,60.8924,-1.7948,16.87,,
5/31/11,33.133434,336.088,52.1736,-1.9211,1.9,,
5/27/11,32.140858,335.898,42.881,-1.8232,-10.86,,
5/26/11,31.911287,336.984,44.3203,-1.5807,-10.15,,
5/25/11,32.080837,337.999,40.4124,-1.2949,-15.59,,
5/24/11,31.643616,339.558,42.6057,-0.9397,-13.39,,
5/23/11,31.854137,340.897,33.9924,-0.573,-17.89,,
5/20/11,31.932243,342.686,44.3896,-0.1693,-10.13,,
5/19/11,32.438053,343.699,47.851,0.117,-6.32,,
5/18/11,32.375191,344.331,38.195,0.4353,-11.79,,
5/17/11,32.019882,345.51,28.7318,0.8427,-15.99,,
5/16/11,31.749353,347.109,36.9285,1.2169,-10.54,,
5/13/11,32.435215,348.163,47.9822,1.3962,-1.12,,
5/12/11,33.013409,348.275,48.9206,1.4373,-0.07,,
5/11/11,33.076286,348.282,55.0269,1.4239,-3.22,,
5/10/11,33.28775,348.604,54.7993,1.3416,-4.73,,
5/9/11,33.111526,349.077,53.1068,1.2352,-2.48,,
5/6/11,33.02198,349.325,56.4889,1.1009,-5.31,,
5/5/11,33.030563,349.856,54.6569,0.9116,4.89,,
5/4/11,33.299194,349.367,54.4697,0.701,15.16,,
5/3/11,33.168682,347.851,54.141,0.4444,21.89,,
5/2/11,32.985802,345.662,56.5213,0.1348,16.44,,
4/29/11,33.352528,344.018,53.4026,-0.2385,11.98,,
4/28/11,33.030563,342.82,52.7952,-0.6373,11.17,,
4/27/11,33.354439,341.703,60.0149,-1.1196,21.75,,
4/26/11,33.380161,339.528,61.7484,-1.7122,19.56,,
4/25/11,33.626881,337.572,59.2293,-2.2813,10.42,,
4/21/11,33.406834,336.53,64.6755,-2.7363,16.9,,
